Wall time,Step,Value
1526045906.8500454,25,1.4636989831924438
1526045911.576694,57,1.029836893081665
1526045912.0257835,60,0.9223397374153137
1526045929.411195,171,0.8188203573226929
1526045936.8207161,216,0.8230760097503662
1526045967.0784812,403,0.7912673354148865
1526045997.7756808,589,0.9472938179969788
1526046024.9105964,746,0.8739404678344727
1526046048.408612,884,0.8117986917495728
1526046052.6150885,905,0.8044784069061279
1526046070.7034724,1009,0.8507053852081299
1526046083.9273746,1091,0.8370758295059204
1526046105.0398712,1211,0.8296970129013062
1526046105.891314,1216,0.8593094348907471
1526046117.2201734,1280,0.8564554452896118
1526046122.564403,1308,0.8325842618942261
1526046196.8641264,1743,0.889763355255127
1526046203.5461435,1783,0.8185868859291077
1526046204.0296216,1786,0.8452516794204712
1526046209.3797607,1815,0.8570770025253296
1526046219.5717716,1877,0.917065441608429
1526046221.8162062,1888,0.839522123336792
1526046246.3814402,2026,0.7493675351142883
1526046260.8753817,2112,0.8278302550315857
1526046291.1947215,2292,0.9040915966033936
1526046295.2588427,2313,0.7739733457565308
1526046309.8455617,2400,0.8361180424690247
1526046329.2086034,2508,0.8918455243110657
1526046332.1238096,2526,0.8048697113990784
1526046343.2694707,2595,0.8594871163368225
1526046368.462584,2740,0.9485129714012146
1526046385.5651922,2839,0.851905107498169
1526046389.959139,2866,0.8517215847969055
1526046391.7337852,2877,0.8163895606994629
1526046418.5504622,3033,0.8321068286895752
1526046442.944284,3173,0.7926915884017944
1526046459.9667072,3275,0.8227367997169495
1526046467.7757297,3319,0.8475586175918579
1526046467.9347472,3320,0.7754976749420166
1526046475.1482687,3365,0.8344893455505371
1526046520.0321653,3620,0.8082242608070374
1526046540.9189224,3744,0.8107748031616211
1526046541.0867705,3745,0.8255080580711365
1526046542.4060395,3753,0.8521703481674194
1526046545.5025184,3769,0.8105807304382324
1526046559.339967,3848,0.8068289756774902
1526046579.7181149,3971,0.806449830532074
1526046584.4557478,4000,0.8033299446105957
1526046588.572228,4021,0.7774928212165833
1526046604.4639482,4111,0.8324974775314331
1526046626.83916,4246,0.7959247827529907
1526046631.833142,4276,0.8396551609039307
1526046661.6718807,4447,0.8178662061691284
1526046682.3530688,4569,0.7922772765159607
1526046694.6746373,4641,0.8139806985855103
1526046770.0553186,4943,0.7603057622909546
1526046807.7781277,5054,0.8397866487503052
1526046838.921977,5147,0.8087555170059204
1526046907.2219057,5347,0.8304133415222168
1526046943.3240085,5456,0.7877998352050781
1526046965.6614983,5524,0.8706344366073608
1526046989.6136432,5597,0.862800657749176
1526047020.0473502,5687,0.8943731188774109
1526047049.0987616,5774,0.7454746961593628
1526047156.8112352,6096,0.8557908535003662
1526047194.7376258,6206,0.8494729995727539
1526047238.597371,6334,0.8103466033935547
1526047304.3461583,6528,0.8119601011276245
1526047420.6370456,6876,0.9029833078384399
1526047465.6889303,7010,0.8495469093322754
1526047485.6779528,7069,0.7999625205993652
1526047523.7965064,7184,0.8593198657035828
1526047538.94351,7226,0.922457218170166
1526047539.6220589,7230,0.8750575184822083
1526047576.3894005,7338,0.7801051735877991
1526047579.462505,7350,0.8594224452972412
1526047656.272526,7576,0.8967375755310059
1526047660.898848,7594,0.8231201171875
1526047703.2173305,7720,0.8109296560287476
1526047737.3693862,7821,0.9691165685653687
1526047853.4286497,8168,0.9288203716278076
1526047871.81554,8219,0.9781410098075867
1526047891.3962524,8280,1.0749770402908325
1526047918.6523407,8359,0.8254146575927734
1526047929.0799282,8391,0.9861701726913452
1526047930.540013,8398,0.9560367465019226
1526047960.7627456,8486,0.9925415515899658
1526048006.642478,8619,1.0531901121139526
1526048104.1588593,8911,1.2965283393859863
1526048189.4171505,9166,0.8911569118499756
1526048212.7043734,9236,1.0741366147994995
1526048262.7326775,9385,1.1890448331832886
1526048264.075076,9389,0.9436578750610352
1526048309.7637606,9524,1.2503676414489746
1526048315.9475694,9543,1.2259204387664795
1526048345.965318,9634,0.9234665036201477
1526048350.557363,9648,1.1547536849975586
1526048413.908783,9836,0.9069841504096985
1526048414.9099813,9839,1.3407387733459473
1526048452.392077,9952,1.3060190677642822
1526048485.9621189,10051,1.2740997076034546
1526048493.3885148,10073,1.3738175630569458
1526048508.3206587,10114,2.3588156700134277
1526048541.4836605,10215,1.638550043106079
1526048578.480225,10328,1.0532485246658325
1526048583.340075,10341,1.3231418132781982
1526048594.2247653,10377,1.3200016021728516
1526048595.2273984,10380,1.0513837337493896
1526048657.685411,10563,1.5684373378753662
1526048667.6490629,10594,1.2664613723754883
1526048697.2042155,10683,0.946204423904419
1526048740.4982562,10808,1.5992300510406494
1526048750.3146834,10841,1.08357834815979
1526048754.5175908,10854,1.3969228267669678
1526048767.1417816,10891,1.6135597229003906
1526048771.9531,10901,1.6847357749938965
1526048783.1484227,10935,1.0237011909484863
1526048798.1097205,10984,1.4529885053634644
1526048805.501745,11003,1.7173141241073608
1526048811.299386,11020,1.499333143234253
1526048827.1185024,11072,0.7761977910995483
1526048875.9740345,11217,1.6046335697174072
1526048883.9931967,11241,1.5654617547988892
1526048887.2182157,11251,1.5922917127609253
1526048916.5752463,11343,1.2986704111099243
1526048941.833361,11423,1.7942434549331665
1526048968.4951253,11505,0.9897412061691284
1526048999.1824827,11602,1.4093503952026367
1526049036.4817247,11722,0.9897193908691406
1526049104.9396217,11939,1.8234329223632812
1526049152.543185,12093,1.5530476570129395
1526049156.4862053,12102,1.9388606548309326
1526049212.3652263,12283,1.6604572534561157
1526049212.6666222,12284,1.4097861051559448
1526049220.7330055,12306,1.2465447187423706
1526049253.637381,12411,1.8812546730041504
1526049279.9921343,12500,1.653427004814148
1526049285.0256872,12513,1.9888885021209717
1526049310.7226472,12598,1.523729920387268
1526049316.1570601,12612,2.1641759872436523
1526049341.6618369,12696,2.812791347503662
1526049369.1111088,12781,3.084665536880493
1526049387.9419146,12841,2.460918664932251
1526049408.7167866,12904,0.9378862977027893
1526049411.5415199,12913,1.7136292457580566
