Wall time,Step,Value
1526591055,35369,95.3125
1526591063,35416,94.53125
1526591087,35571,89.84375
1526591096,35631,89.84375
1526591100,35655,90.625
1526591102,35670,87.5
1526591140,35910,83.59375
1526591143,35928,91.40625
1526591178,36153,91.40625
1526591179,36160,86.71875
1526591210,36358,85.15625
1526591211,36363,92.1875
1526591216,36399,88.28125
1526591233,36502,84.375
1526591240,36548,89.84375
1526591259,36666,87.5
1526591272,36749,89.0625
1526591279,36798,89.84375
1526591297,36907,89.84375
1526591302,36937,85.9375
1526591314,37012,92.96875
1526591314,37015,89.0625
1526591339,37180,90.625
1526591346,37219,89.84375
1526591346,37221,92.1875
1526591383,37455,89.84375
1526591398,37552,93.75
1526591435,37782,90.625
1526591444,37842,90.625
1526591481,38074,89.84375
1526591482,38076,85.15625
1526591490,38126,89.84375
1526591509,38249,92.1875
1526591519,38312,85.9375
1526591520,38320,93.75
1526591531,38396,89.84375
1526591537,38432,82.8125
1526591558,38563,90.625
1526591562,38590,87.5
1526591567,38614,89.0625
1526591568,38625,90.625
1526591576,38679,90.625
1526591591,38771,86.71875
1526591602,38839,92.96875
1526591673,39291,90.625
1526591678,39325,89.0625
1526591686,39374,85.9375
1526591699,39457,88.28125
1526591702,39475,91.40625
1526591713,39546,87.5
1526591725,39627,83.59375
1526591752,39792,85.9375
1526591752,39795,92.1875
1526591766,39889,88.28125
1526591767,39890,91.40625
1526591778,39964,88.28125
1526591803,40121,92.96875
1526591812,40182,90.625
1526591832,40306,87.5
1526591834,40323,89.0625
1526591836,40332,92.1875
1526591885,40645,89.0625
1526591913,40814,92.96875
1526591917,40844,90.625
1526591925,40896,94.53125
1526591941,40998,85.15625
1526591943,41003,95.3125
1526591949,41045,92.96875
1526591991,41310,89.0625
1526592006,41402,89.0625
1526592024,41521,93.75
1526592038,41606,95.3125
1526592107,42051,87.5
1526592152,42328,90.625
1526592161,42392,88.28125
1526592172,42467,92.1875
1526592176,42494,93.75
1526592183,42533,93.75
1526592196,42614,89.84375
1526592201,42647,90.625
1526592220,42769,88.28125
1526592249,42945,92.1875
1526592258,43005,89.0625
1526592275,43113,90.625
1526592277,43123,92.1875
1526592284,43172,89.0625
1526592288,43196,91.40625
1526592293,43220,89.84375
1526592308,43320,87.5
1526592333,43482,89.0625
1526592335,43492,91.40625
1526592344,43545,93.75
1526592351,43596,88.28125
1526592355,43620,89.84375
1526592357,43633,89.0625
1526592365,43685,92.1875
1526592377,43762,85.9375
1526592382,43797,91.40625
1526592384,43806,83.59375
1526592386,43815,92.1875
1526592391,43849,88.28125
1526592402,43916,91.40625
1526592411,43978,90.625
1526592418,44020,90.625
1526592420,44037,89.84375
1526592436,44134,91.40625
1526592443,44179,89.84375
1526592443,44182,88.28125
1526592477,44392,88.28125
1526592479,44405,85.9375
1526592505,44571,88.28125
1526592506,44574,89.0625
1526592525,44693,85.9375
1526592539,44779,85.9375
1526592578,45028,92.96875
1526592587,45086,91.40625
1526592617,45280,91.40625
1526592625,45328,89.0625
1526592641,45429,92.1875
1526592641,45430,88.28125
1526592649,45480,92.1875
1526592669,45609,92.1875
1526592679,45673,86.71875
1526592679,45674,89.84375
1526592685,45707,89.0625
1526592688,45727,84.375
1526592692,45750,89.84375
1526592764,46212,89.0625
1526592775,46284,96.09375
1526592776,46292,90.625
1526592777,46299,89.84375
1526592791,46389,90.625
1526592792,46396,93.75
1526592801,46449,92.1875
1526592803,46463,92.1875
1526592806,46484,92.1875
1526592822,46588,92.1875
1526592829,46632,89.0625
1526592881,46955,90.625
1526592907,47124,88.28125
1526592910,47143,90.625
1526592919,47203,92.1875
1526592925,47240,89.84375
1526592961,47468,92.1875
1526592986,47627,86.71875
1526593066,48138,89.0625
1526593111,48423,91.40625
1526593114,48444,90.625
1526593141,48617,87.5
1526593148,48659,83.59375
1526593151,48682,90.625
1526593154,48699,94.53125
1526593172,48818,96.09375
1526593212,49073,89.0625
1526593221,49128,92.96875
1526593226,49160,92.1875
1526593243,49267,92.1875
1526593245,49284,85.15625
1526593257,49358,91.40625
1526593272,49450,91.40625
1526593282,49511,89.0625
1526593289,49564,89.84375
1526593318,49749,91.40625
1526593329,49812,88.28125
1526593342,49895,92.1875
1526593351,49951,92.1875
1526593364,50031,89.0625
1526593371,50077,91.40625
1526593374,50095,88.28125
1526593381,50139,90.625
1526593381,50140,89.84375
1526593384,50161,90.625
1526593388,50188,87.5
1526593396,50235,93.75
1526593420,50390,87.5
1526593429,50446,95.3125
1526593434,50477,91.40625
1526593447,50558,86.71875
1526593448,50563,88.28125
1526593464,50667,91.40625
1526593473,50716,90.625
1526593481,50769,93.75
1526593524,51055,88.28125
1526593526,51066,88.28125
1526593534,51111,88.28125
1526593541,51161,87.5
1526593562,51297,92.1875
1526593569,51336,95.3125
1526593573,51361,91.40625
1526593615,51628,89.0625
1526593630,51719,89.84375
1526593635,51750,89.84375
1526593652,51856,89.84375
1526593661,51912,87.5
1526593749,52476,89.84375
1526593756,52521,92.1875
1526593757,52525,92.96875
1526593770,52602,93.75
1526593811,52865,92.96875
1526593835,53014,92.1875
1526593844,53071,84.375
1526593881,53302,92.1875
1526593891,53369,87.5
1526593900,53428,89.0625
1526593902,53442,91.40625
1526593916,53530,89.84375
1526593919,53551,90.625
1526593924,53580,88.28125
1526593935,53652,92.1875
1526593939,53679,85.9375
1526593942,53696,89.84375
1526593943,53701,92.1875
1526593957,53793,89.84375
1526593958,53799,91.40625
1526593960,53810,89.84375
1526593974,53895,85.15625
1526593988,53987,93.75
1526593997,54044,90.625
1526594017,54166,89.84375
1526594041,54321,91.40625
1526594059,54437,89.0625
1526594061,54450,89.84375
1526594070,54509,92.1875
1526594078,54560,92.96875
1526594114,54789,92.1875
1526594117,54801,85.9375
1526594133,54902,90.625
1526594136,54921,89.84375
1526594138,54938,88.28125
1526594141,54956,89.84375
1526594153,55034,89.0625
1526594185,55236,89.84375
1526594202,55345,91.40625
1526594213,55407,92.96875
1526594214,55413,85.9375
1526594225,55493,92.1875
1526594240,55584,88.28125
1526594271,55780,85.15625
1526594301,55975,87.5
1526594317,56073,91.40625
1526594325,56122,86.71875
1526594332,56173,88.28125
1526594335,56189,89.84375
1526594354,56306,87.5
1526594356,56324,89.0625
1526594411,56675,85.15625
1526594413,56687,88.28125
1526594414,56695,94.53125
1526594431,56801,92.1875
1526594443,56878,88.28125
1526594450,56924,89.0625
1526594464,57007,87.5
1526594486,57151,90.625
1526594488,57161,88.28125
1526594502,57254,88.28125
1526594525,57398,85.15625
1526594546,57529,90.625
1526594576,57716,92.1875
1526594581,57749,86.71875
1526594589,57803,89.84375
1526594601,57880,91.40625
1526594603,57895,92.1875
1526594610,57934,95.3125
1526594624,58025,87.5
1526594630,58070,92.1875
1526594649,58189,92.96875
1526594662,58271,88.28125
1526594662,58273,89.0625
1526594665,58287,88.28125
1526594669,58308,92.96875
1526594713,58593,92.96875
1526594741,58777,85.15625
1526594750,58831,92.1875
1526594758,58886,91.40625
1526594762,58906,88.28125
1526594786,59057,92.96875
1526594787,59068,86.71875
1526594805,59180,93.75
1526594808,59200,92.96875
1526594824,59301,92.1875
1526594841,59406,92.96875
1526594854,59489,91.40625
1526594861,59532,90.625
1526594872,59607,92.1875
1526594909,59841,89.84375
1526594920,59906,92.1875
1526594924,59934,89.84375
1526594955,60131,85.9375
1526594962,60176,89.84375
1526594978,60282,94.53125
1526594992,60371,91.40625
1526594998,60407,90.625
1526595016,60520,94.53125
1526595021,60552,91.40625
1526595027,60592,94.53125
1526595093,61011,88.28125
1526595098,61038,92.96875
1526595103,61070,94.53125
1526595107,61100,95.3125
1526595115,61149,94.53125
1526595141,61317,92.1875
1526595219,61816,88.28125
1526595220,61822,92.1875
1526595225,61851,92.96875
1526595233,61902,89.84375
1526595239,61944,88.28125
1526595245,61979,90.625
1526595262,62098,89.84375
1526595274,62170,91.40625
1526595287,62253,91.40625
1526595290,62275,92.1875
1526595296,62307,86.71875
1526595319,62455,92.1875
1526595323,62481,82.03125
1526595337,62576,90.625
1526595361,62726,89.84375
1526595366,62758,91.40625
1526595394,62938,86.71875
1526595412,63053,87.5
1526595418,63089,90.625
1526595425,63135,93.75
1526595427,63146,87.5
1526595434,63198,88.28125
1526595439,63221,91.40625
1526595454,63318,90.625
1526595461,63367,90.625
1526595486,63525,89.0625
1526595543,63890,92.96875
1526595554,63959,88.28125
1526595563,64013,88.28125
1526595567,64041,89.84375
1526595568,64047,91.40625
1526595631,64451,89.0625
1526595665,64665,91.40625
1526595674,64728,91.40625
1526595676,64739,88.28125
1526595706,64929,91.40625
1526595707,64936,89.84375
1526595707,64938,89.84375
1526595737,65126,87.5
1526595739,65145,92.96875
1526595740,65147,92.96875
1526595754,65239,91.40625
1526595768,65335,91.40625
1526595771,65351,89.0625
1526595776,65389,90.625
1526595787,65457,93.75
1526595809,65595,89.84375
1526595816,65637,92.1875
1526595821,65672,87.5
1526595874,66007,89.0625
1526595881,66051,90.625
1526595918,66289,89.0625
1526595928,66354,89.84375
1526595943,66446,89.0625
1526595945,66458,89.0625
1526595957,66534,92.1875
1526595962,66564,94.53125
1526595963,66574,85.9375
1526595968,66605,84.375
1526595994,66776,83.59375
1526596004,66838,86.71875
1526596020,66945,91.40625
1526596042,67083,90.625
1526596064,67221,92.1875
1526596074,67285,89.0625
1526596102,67461,88.28125
1526596115,67551,89.84375
1526596121,67588,87.5
1526596142,67723,89.84375
1526596150,67780,88.28125
1526596184,67996,89.84375
1526596184,67999,89.84375
1526596200,68100,86.71875
1526596210,68164,88.28125
1526596252,68437,89.84375
1526596255,68451,85.15625
1526596260,68486,87.5
1526596267,68533,86.71875
1526596271,68553,95.3125
1526596310,68807,94.53125
1526596317,68851,90.625
1526596338,68985,89.84375
1526596343,69012,90.625
1526596343,69013,89.0625
1526596357,69106,87.5
1526596406,69412,90.625
1526596408,69429,92.1875
1526596441,69639,89.0625
1526596446,69673,85.9375
1526596453,69715,91.40625
1526596457,69743,88.28125
1526596485,69921,91.40625
1526596488,69943,91.40625
1526596495,69991,92.96875
1526596498,70006,87.5
1526596499,70011,91.40625
1526596526,70187,85.9375
1526596533,70229,85.9375
1526596552,70350,88.28125
1526596610,70713,92.1875
1526596613,70738,90.625
1526596619,70772,91.40625
1526596620,70777,89.84375
1526596658,71016,89.84375
1526596663,71046,91.40625
1526596680,71161,89.84375
1526596684,71185,89.84375
1526596692,71232,92.96875
1526596707,71330,88.28125
1526596711,71357,90.625
1526596754,71625,90.625
1526596757,71647,90.625
1526596778,71778,88.28125
1526596787,71832,84.375
1526596792,71870,89.84375
1526596808,71968,91.40625
1526596808,71970,86.71875
1526596840,72176,91.40625
1526596845,72205,92.96875
1526596849,72231,85.9375
1526596851,72243,90.625
1526596871,72373,91.40625
1526596878,72416,89.0625
1526596885,72460,89.0625
1526596892,72504,93.75
1526596940,72804,88.28125
1526596997,73167,95.3125
1526596997,73168,92.1875
1526596997,73173,91.40625
1526597025,73344,90.625
1526597049,73500,93.75
1526597093,73783,88.28125
1526597103,73851,92.96875
1526597113,73905,90.625
1526597129,74008,89.0625
1526597131,74016,82.03125
1526597138,74068,85.9375
1526597158,74193,89.0625
1526597163,74218,95.3125
1526597163,74219,88.28125
1526597181,74337,92.96875
1526597210,74517,89.84375
1526597234,74672,84.375
1526597258,74823,89.0625
1526597273,74913,89.84375
1526597293,75047,88.28125
1526597325,75250,89.84375
1526597332,75293,92.1875
1526597335,75311,88.28125
1526597418,75836,92.96875
1526597426,75894,90.625
1526597446,76014,89.0625
1526597472,76176,92.96875
1526597472,76180,88.28125
1526597473,76183,86.71875
1526597474,76190,82.8125
1526597479,76220,89.84375
1526597499,76347,87.5
1526597516,76453,89.0625
1526597532,76559,92.96875
1526597533,76568,87.5
1526597545,76641,86.71875
1526597553,76692,89.84375
1526597560,76735,96.09375
1526597594,76956,90.625
1526597616,77099,89.0625
1526597620,77116,88.28125
1526597639,77240,89.0625
1526597660,77376,85.15625
1526597666,77411,89.84375
1526597694,77593,94.53125
1526597715,77726,92.1875
1526597747,77930,88.28125
1526597760,78009,87.5
1526597775,78103,95.3125
1526597782,78154,86.71875
1526597809,78322,90.625
1526597815,78357,84.375
1526597818,78378,89.84375
1526597835,78489,91.40625
1526597872,78719,88.28125
1526597880,78772,91.40625
1526597894,78861,89.0625
1526597896,78872,92.1875
1526597912,78972,88.28125
1526597914,78991,89.84375
1526597917,79002,89.84375
1526597938,79144,89.0625
1526597952,79231,85.9375
1526597979,79409,90.625
1526598042,79804,87.5
1526598045,79822,85.9375
1526598064,79940,88.28125
1526598074,80003,95.3125
1526598082,80056,90.625
1526598096,80144,92.1875
1526598119,80298,91.40625
1526598132,80382,84.375
1526598144,80458,84.375
1526598192,80770,92.1875
1526598195,80787,92.96875
1526598202,80828,92.1875
1526598212,80899,91.40625
1526598236,81046,94.53125
1526598249,81121,91.40625
1526598286,81362,88.28125
1526598287,81366,85.9375
1526598302,81461,89.0625
1526598310,81510,92.96875
1526598331,81644,87.5
1526598339,81695,87.5
1526598363,81852,89.84375
1526598372,81908,89.84375
1526598446,82381,95.3125
1526598460,82472,87.5
1526598463,82491,85.9375
1526598485,82630,90.625
1526598490,82660,86.71875
1526598496,82700,89.84375
1526598521,82862,89.0625
1526598522,82866,89.84375
1526598544,83001,85.9375
1526598598,83351,92.96875
1526598603,83388,88.28125
1526598627,83539,87.5
1526598634,83581,89.84375
1526598635,83589,88.28125
1526598636,83595,89.0625
1526598642,83631,91.40625
1526598642,83635,86.71875
1526598655,83713,95.3125
1526598666,83784,89.84375
1526598667,83796,85.15625
1526598671,83817,87.5
1526598709,84058,92.96875
1526598709,84060,92.1875
1526598725,84165,89.0625
1526598739,84254,93.75
1526598742,84270,92.96875
1526598755,84355,88.28125
1526598826,84811,90.625
1526598830,84830,91.40625
1526598865,85061,87.5
1526598874,85116,92.96875
1526598939,85529,88.28125
1526598992,85864,84.375
1526599004,85940,86.71875
1526599016,86014,93.75
1526599022,86052,91.40625
1526599028,86090,92.1875
1526599031,86105,85.9375
1526599034,86128,87.5
1526599035,86138,89.0625
1526599043,86189,89.0625
1526599073,86382,94.53125
1526599077,86401,92.96875
1526599113,86629,92.96875
1526599117,86659,89.0625
1526599137,86783,94.53125
1526599138,86791,92.1875
1526599148,86857,93.75
1526599174,87023,95.3125
1526599188,87114,91.40625
1526599198,87179,89.84375
1526599203,87209,90.625
1526599213,87275,92.1875
1526599228,87365,89.0625
1526599267,87622,89.0625
1526599272,87651,92.96875
1526599311,87900,88.28125
1526599315,87926,89.0625
1526599316,87928,94.53125
1526599321,87956,89.84375
1526599339,88073,82.8125
1526599371,88279,91.40625
1526599405,88494,93.75
1526599456,88817,91.40625
1526599466,88880,89.0625
1526599469,88896,89.84375
1526599473,88922,91.40625
1526599503,89115,91.40625
1526599505,89135,89.0625
1526599516,89203,95.3125
1526599541,89365,87.5
1526599545,89393,88.28125
1526599550,89419,89.0625
1526599552,89431,87.5
1526599558,89473,89.0625
1526599560,89487,85.9375
1526599560,89489,89.0625
1526599611,89811,91.40625
1526599646,90035,94.53125
1526599712,90450,86.71875
1526599717,90483,86.71875
1526599743,90651,89.84375
1526599750,90698,91.40625
1526599758,90751,86.71875
1526599792,90967,92.1875
1526599794,90982,87.5
1526599796,90998,93.75
1526599802,91036,89.84375
1526599816,91121,87.5
1526599873,91483,89.84375
1526599888,91586,90.625
1526599899,91654,84.375
1526599917,91773,96.09375
1526599920,91791,89.0625
1526599949,91976,95.3125
1526599952,91997,91.40625
1526599958,92024,91.40625
1526599981,92176,89.0625
1526599996,92269,90.625
1526600002,92306,89.0625
1526600004,92320,86.71875
1526600033,92502,90.625
1526600038,92539,87.5
1526600046,92592,87.5
1526600073,92755,90.625
1526600095,92898,89.84375
1526625857,93025,88.28125
1526625859,93057,89.0625
1526625860,93060,94.53125
1526625868,93171,91.40625
1526625872,93216,88.28125
1526625886,93403,89.0625
1526625899,93589,89.84375
1526625912,93746,90.625
1526625922,93884,87.5
1526625924,93905,85.15625
1526625926,93931,89.84375
1526625932,94009,89.0625
1526625938,94091,88.28125
1526625947,94211,89.0625
1526625948,94216,90.625
1526625953,94280,90.625
1526625955,94308,91.40625
1526625981,94642,89.0625
1526625988,94743,91.40625
1526625991,94783,89.0625
1526625991,94786,88.28125
1526625993,94812,94.53125
1526625994,94815,91.40625
1526625997,94867,90.625
1526625998,94877,96.09375
1526625999,94888,86.71875
1526626010,95026,89.0625
1526626016,95112,88.28125
1526626030,95292,85.9375
1526626032,95313,92.96875
1526626038,95400,94.53125
1526626047,95508,91.40625
1526626048,95526,86.71875
1526626053,95595,93.75
1526626055,95619,93.75
1526626058,95651,87.5
1526626064,95740,92.1875
1526626072,95839,92.1875
1526626074,95866,86.71875
1526626075,95877,89.84375
1526626087,96033,91.40625
1526626098,96173,92.1875
1526626106,96275,85.9375
1526626109,96319,91.40625
1526626109,96320,89.0625
1526626112,96365,92.96875
1526626132,96620,92.96875
1526626142,96744,89.84375
1526626142,96745,89.84375
1526626142,96753,91.40625
1526626144,96769,89.0625
1526626150,96848,92.1875
1526626159,96971,90.625
1526626161,97000,89.84375
1526626163,97021,86.71875
1526626170,97111,85.15625
1526626180,97246,92.1875
1526626182,97276,89.84375
1526626196,97447,89.0625
1526626205,97569,94.53125
1526626211,97641,89.0625
1526626234,97943,89.0625
1526626243,98054,94.53125
1526626246,98099,90.625
1526626250,98147,89.0625
1526626265,98347,85.9375
1526626273,98456,90.625
1526626279,98524,85.9375
1526626284,98597,92.96875
1526626291,98687,86.71875
1526626298,98774,92.1875
1526626322,99096,90.625
1526626331,99206,89.84375
1526626341,99334,87.5
1526626356,99528,92.1875
1526626382,99876,92.1875
1526626394,100010,89.0625
1526626398,100069,83.59375
1526626406,100184,86.71875
1526626407,100195,88.28125
1526626410,100226,90.625
1526626410,100230,89.84375
1526626411,100233,87.5
1526626419,100338,88.28125
1526626419,100350,89.0625
1526626437,100576,90.625
1526626438,100594,90.625
1526626444,100666,88.28125
1526626448,100720,91.40625
1526626456,100821,92.96875
1526626458,100843,89.0625
1526626464,100927,92.1875
1526626465,100934,85.15625
1526626483,101168,88.28125
1526626487,101219,89.0625
1526626491,101280,82.03125
1526626497,101359,87.5
1526626499,101391,89.0625
1526626500,101398,96.09375
1526626507,101486,89.84375
1526626518,101619,91.40625
1526626518,101628,88.28125
1526626540,101911,93.75
1526626542,101941,89.0625
1526626560,102166,93.75
1526626565,102236,92.1875
1526626576,102385,92.1875
1526626576,102389,90.625
1526626588,102524,89.0625
1526626589,102543,86.71875
