Wall time,Step,Value
1526045906.850233,25,0.5638735294342041
1526045911.5768437,57,0.4934219419956207
1526045912.025956,60,0.43133652210235596
1526045929.4113712,171,0.4407009482383728
1526045936.8210697,216,0.44579023122787476
1526045967.0786588,403,0.4478721022605896
1526045997.7758532,589,0.42252448201179504
1526046024.9107811,746,0.4244299829006195
1526046048.4088097,884,0.43887925148010254
1526046052.615243,905,0.4480002224445343
1526046070.7036514,1009,0.4498252868652344
1526046083.927596,1091,0.4165600538253784
1526046105.0401182,1211,0.42300158739089966
1526046105.8915067,1216,0.4241381585597992
1526046117.2203596,1280,0.4259772300720215
1526046122.5645356,1308,0.43749797344207764
1526046196.864381,1743,0.4577172100543976
1526046203.54633,1783,0.4116041362285614
1526046204.0297472,1786,0.44732582569122314
1526046209.3799386,1815,0.4365687370300293
1526046219.5719435,1877,0.4470539689064026
1526046221.8163602,1888,0.41294023394584656
1526046246.3816717,2026,0.3756014108657837
1526046260.8755686,2112,0.4195743203163147
1526046291.1949267,2292,0.4285104274749756
1526046295.2590165,2313,0.39949673414230347
1526046309.8458111,2400,0.41492578387260437
1526046329.208745,2508,0.4501965641975403
1526046332.1239498,2526,0.40166905522346497
1526046343.2696693,2595,0.4418642520904541
1526046368.462786,2740,0.472878634929657
1526046385.5653355,2839,0.432910680770874
1526046389.9592674,2866,0.4372742176055908
1526046391.733929,2877,0.40486741065979004
1526046418.5506656,3033,0.40732061862945557
1526046442.9444628,3173,0.4160681366920471
1526046459.966847,3275,0.42172110080718994
1526046467.7758784,3319,0.4418324828147888
1526046467.9349432,3320,0.41166970133781433
1526046475.1484017,3365,0.43195441365242004
1526046520.0323353,3620,0.43082427978515625
1526046540.919097,3744,0.41625526547431946
1526046541.0869393,3745,0.4324488043785095
1526046542.4062128,3753,0.4320114850997925
1526046545.5026786,3769,0.4177314341068268
1526046559.3401704,3848,0.42043766379356384
1526046579.7182722,3971,0.4204693138599396
1526046584.455895,4000,0.405558705329895
1526046588.5724206,4021,0.40392592549324036
1526046604.4641452,4111,0.4411863684654236
1526046626.8393366,4246,0.4172707200050354
1526046631.8333266,4276,0.4296666979789734
1526046661.672086,4447,0.42805492877960205
1526046682.3532336,4569,0.4148934483528137
