Wall time,Step,Value
1526045906.8502846,25,0.19649043679237366
1526045911.5768788,57,0.3254971206188202
1526045912.025993,60,0.3680165708065033
1526045929.4114103,171,0.4257211685180664
1526045936.8211539,216,0.42234864830970764
1526045967.0787106,403,0.4452173113822937
1526045997.7759006,589,0.35590630769729614
1526046024.9108195,746,0.3903157711029053
1526046048.4088578,884,0.4249866008758545
1526046052.6152906,905,0.42928653955459595
1526046070.7036932,1009,0.4029025435447693
1526046083.9276428,1091,0.41149744391441345
1526046105.0401502,1211,0.4160694479942322
1526046105.8915396,1216,0.4000956416130066
1526046117.2204096,1280,0.3996444344520569
1526046122.5645702,1308,0.4140411615371704
1526046196.864431,1743,0.3838346004486084
1526046203.5463805,1783,0.4204225540161133
1526046204.0297885,1786,0.40603673458099365
1526046209.3799868,1815,0.3994978666305542
1526046219.5719836,1877,0.37034857273101807
1526046221.816394,1888,0.40994346141815186
1526046246.3817172,2026,0.46214863657951355
1526046260.8756006,2112,0.4165189862251282
1526046291.1949692,2292,0.3752266764640808
1526046295.2590675,2313,0.4483436644077301
1526046309.8458428,2400,0.411794513463974
1526046329.2087758,2508,0.38020724058151245
1526046332.12398,2526,0.42928069829940796
1526046343.2697105,2595,0.3983558416366577
1526046368.4628296,2740,0.3537009656429291
1526046385.5653758,2839,0.4001684784889221
1526046389.9593086,2866,0.4033374786376953
1526046391.733972,2877,0.42080217599868774
1526046418.5507035,3033,0.4132302701473236
1526046442.944503,3173,0.4359089732170105
1526046459.9668946,3275,0.4179688096046448
1526046467.7759297,3319,0.4050702452659607
1526046467.9349833,3320,0.4462375044822693
1526046475.1484327,3365,0.4117201864719391
1526046520.0323646,3620,0.4274216294288635
1526046540.9191306,3744,0.42538827657699585
1526046541.0869834,3745,0.4168463945388794
1526046542.4062493,3753,0.3999137878417969
1526046545.502708,3769,0.4240926504135132
1526046559.3402205,3848,0.42686033248901367
1526046579.718325,3971,0.42681145668029785
1526046584.455935,4000,0.429315447807312
1526046588.5724688,4021,0.4449158310890198
1526046604.4641883,4111,0.41193437576293945
1526046626.8393862,4246,0.4335309863090515
1526046631.8333771,4276,0.40873777866363525
1526046661.6721275,4447,0.42017078399658203
1526046682.3532672,4569,0.4363360106945038
1526046694.6748695,4641,0.422288715839386
1526046770.05548,4943,0.45509517192840576
1526046807.7783115,5054,0.4083573818206787
1526046838.922153,5147,0.4270140528678894
1526046907.2220757,5347,0.4136620759963989
1526046943.3241916,5456,0.4389417767524719
1526046965.661779,5524,0.3934820592403412
1526046989.613937,5597,0.396259069442749
1526047020.0475516,5687,0.381842702627182
1526047049.09904,5774,0.4646320044994354
1526047156.8116043,6096,0.4004632234573364
1526047194.7378361,6206,0.4033657908439636
1526047238.597567,6334,0.424641489982605
1526047304.3463295,6528,0.4256173074245453
1526047420.6373036,6876,0.37601423263549805
1526047465.689218,7010,0.40381792187690735
1526047485.6781754,7069,0.4319448471069336
1526047523.796722,7184,0.398335725069046
1526047538.943691,7226,0.36573535203933716
1526047539.6223435,7230,0.3899135887622833
1526047576.3895833,7338,0.44351786375045776
1526047579.4628835,7350,0.3987370729446411
1526047656.2727199,7576,0.38048461079597473
1526047660.8990614,7594,0.4191315770149231
1526047703.2175405,7720,0.42698565125465393
1526047737.3696654,7821,0.34788987040519714
1526047853.429005,8168,0.36743593215942383
1526047871.8158028,8219,0.3427273631095886
1526047891.396427,8280,0.3085199296474457
1526047918.6525211,8359,0.42198750376701355
1526047929.0800931,8391,0.3420894742012024
1526047930.5402834,8398,0.3527623116970062
1526047960.7629557,8486,0.3430860638618469
1526048006.6426623,8619,0.31644290685653687
1526048104.1590273,8911,0.23207823932170868
1526048189.4173906,9166,0.39603620767593384
1526048212.7046187,9236,0.310510516166687
1526048262.7329738,9385,0.2705882787704468
1526048264.0752354,9389,0.36763620376586914
1526048309.7640305,9524,0.25176408886909485
1526048315.9477446,9543,0.26332443952560425
1526048345.9655373,9634,0.3798060417175293
1526048350.5575304,9648,0.28954821825027466
1526048413.9089549,9836,0.39406222105026245
1526048414.910209,9839,0.2311166226863861
1526048452.3922484,9952,0.24138611555099487
1526048485.9623353,10051,0.2565348744392395
1526048493.3888338,10073,0.22495897114276886
1526048508.3208356,10114,0.07432258874177933
1526048541.4838386,10215,0.16523408889770508
1526048578.480409,10328,0.3331846296787262
1526048583.3402493,10341,0.23985402286052704
1526048594.2249405,10377,0.2438877522945404
1526048595.2276127,10380,0.33925390243530273
1526048657.6855917,10563,0.1836661547422409
1526048667.649242,10594,0.2610793113708496
1526048697.2043757,10683,0.38039088249206543
1526048740.4984415,10808,0.17507828772068024
1526048750.3149173,10841,0.34242695569992065
1526048754.5177913,10854,0.21834629774093628
1526048767.1420014,10891,0.1748809665441513
1526048771.953297,10901,0.16351500153541565
1526048783.148767,10935,0.35122036933898926
1526048798.1099052,10984,0.20736832916736603
1526048805.5019798,11003,0.1597324162721634
1526048811.299627,11020,0.20209819078445435
1526048827.1187356,11072,0.4764730632305145
1526048875.9742632,11217,0.1893373727798462
1526048883.9934099,11241,0.18915963172912598
1526048887.218473,11251,0.18375259637832642
1526048916.5754385,11343,0.24680662155151367
1526048941.8335829,11423,0.14843174815177917
1526048968.4953513,11505,0.37452179193496704
1526048999.1828208,11602,0.23246228694915771
1526049036.4819224,11722,0.3681631088256836
1526049104.9398024,11939,0.15220746397972107
1526049152.5434134,12093,0.19721060991287231
1526049156.4864185,12102,0.12851466238498688
1526049212.3654466,12283,0.17625866830348969
1526049212.6668277,12284,0.2265254706144333
1526049220.7332304,12306,0.28481918573379517
1526049253.6376011,12411,0.13893453776836395
1526049279.9923205,12500,0.1717807948589325
1526049285.0258925,12513,0.1162826418876648
1526049310.7228448,12598,0.20871387422084808
1526049316.1573043,12612,0.10371552407741547
1526049341.6620278,12696,0.052267804741859436
1526049369.1113334,12781,0.03525751084089279
1526049387.9421332,12841,0.07259735465049744
1526049408.7169821,12904,0.4098891615867615
1526049411.5417416,12913,0.17834258079528809
1526049437.0315487,12998,0.07423800975084305
1526049472.955827,13109,0.11210629343986511
1526049486.6773953,13153,0.2734399437904358
